	QID	label	geneID	proteinID	wikilink
12233	Q18030900	PTGER4	5734	Q21120422	https://en.wikipedia.org/wiki/Prostaglandin_EP4_receptor
12237	Q18030902	PTGFR	5737	Q21122493	https://en.wikipedia.org/wiki/Prostaglandin_F_receptor
12242	Q18030903	PTGFRN	5738	Q21130775	https://en.wikipedia.org/wiki/PTGFRN
12247	Q18030907	PTH1R	5745	Q21108487	https://en.wikipedia.org/wiki/Parathyroid_hormone_1_receptor
12253	Q18030908	PTH2R	5746	Q7136149	https://en.wikipedia.org/wiki/Parathyroid_hormone_2_receptor
12260	Q18030910	PTK6	5753	Q21114361	https://en.wikipedia.org/wiki/PTK6
12263	Q18030911	PTK7	5754	Q21108490	https://en.wikipedia.org/wiki/PTK7
12271	Q18030912	TWF1	5756	Q21125531	https://en.wikipedia.org/wiki/TWF1
12276	Q18030919	PTMS	5763	Q21135203	https://en.wikipedia.org/wiki/PTMS_(gene)
12280	Q18030922	QSOX1	5768	Q21122608	https://en.wikipedia.org/wiki/QSOX1
12283	Q18030925	PTPN1	5770	Q21171691	https://en.wikipedia.org/wiki/PTPN1
12285	Q18030926	PTPN2	5771	Q21150469	https://en.wikipedia.org/wiki/PTPN2
12294	Q3324438	PMCH	5367	Q21113630	https://en.wikipedia.org/wiki/Melanin-concentrating_hormone
12303	Q3621201	ALOX15	246	Q22676816	https://en.wikipedia.org/wiki/ALOX15
12306	Q3631793	BECN1	8678	Q21097409	https://en.wikipedia.org/wiki/BECN1
12315	Q3660469	CRAT	1384	Q21142228	https://en.wikipedia.org/wiki/Carnitine_O-acetyltransferase
12325	Q3663475	CTSD	1509	Q21157699	https://en.wikipedia.org/wiki/Cathepsin_D
12332	Q3826158	DSCAM	1826	Q21173241	https://en.wikipedia.org/wiki/DSCAM
12336	Q3888227	PTPN22	26191	Q21114040	https://en.wikipedia.org/wiki/PTPN22
12342	Q3944470	ANXA3	306	Q21130001	https://en.wikipedia.org/wiki/Annexin_A3
12345	Q4032871	ABCA13	154664	Q21115241	https://en.wikipedia.org/wiki/ABCA13
12349	Q4032888	ACP2	53	Q21137437	https://en.wikipedia.org/wiki/ACP2
12350	Q4032888	ACP2	53	Q21174076	https://en.wikipedia.org/wiki/ACP2
12357	Q4032933	ALDH3A1	218	Q21097139	https://en.wikipedia.org/wiki/Aldehyde_dehydrogenase_3_family,_member_A1
12358	Q4032933	ALDH3A1	218	Q21151220	https://en.wikipedia.org/wiki/Aldehyde_dehydrogenase_3_family,_member_A1
12373	Q4033031	ANK2	287	Q21097261	https://en.wikipedia.org/wiki/Ankyrin-2
12374	Q4039110	GATA4	2626	Q21101542	https://en.wikipedia.org/wiki/GATA4
12380	Q4039195	GRIK4	2900	Q21108706	https://en.wikipedia.org/wiki/GRIK4
12384	Q4042415	LAMP3	27074	Q21119288	https://en.wikipedia.org/wiki/LAMP3
12389	Q4044993	NPAS3	64067	Q21118880	https://en.wikipedia.org/wiki/NPAS3
12390	Q4044993	NPAS3	64067	Q21142872	https://en.wikipedia.org/wiki/NPAS3
12399	Q4050587	TICAM1	148022	Q21127355	https://en.wikipedia.org/wiki/TRIF
12407	Q4053422	CHI3L1	1116	Q21117210	https://en.wikipedia.org/wiki/CHI3L1
12408	Q4053422	CHI3L1	1116	Q21147390	https://en.wikipedia.org/wiki/CHI3L1
12409	Q4053422	CHI3L1	1116	Q21149628	https://en.wikipedia.org/wiki/CHI3L1
12421	Q4201965	ITGB4	3691	Q21105257	https://en.wikipedia.org/wiki/Integrin_beta_4
12422	Q4201965	ITGB4	3691	Q21145034	https://en.wikipedia.org/wiki/Integrin_beta_4
12427	Q4342226	IYD	389434	Q21118494	https://en.wikipedia.org/wiki/Iodotyrosine_deiodinase
12428	Q4342226	IYD	389434	Q21137905	https://en.wikipedia.org/wiki/Iodotyrosine_deiodinase
12442	Q4353754	AHCY	191	Q21172649	https://en.wikipedia.org/wiki/Adenosylhomocysteinase
12450	Q4392057	LYST	1130	Q21122356	https://en.wikipedia.org/wiki/Lysosomal_trafficking_regulator
12451	Q4392057	LYST	1130	Q21145424	https://en.wikipedia.org/wiki/Lysosomal_trafficking_regulator
12462	Q4457315	PTMA	5757	Q21135202	https://en.wikipedia.org/wiki/Thymosin_%CE%B11
12463	Q4457315	PTMA	5757	Q21137621	https://en.wikipedia.org/wiki/Thymosin_%CE%B11
12478	Q4649948	AATK	9625	Q21121579	https://en.wikipedia.org/wiki/AATK
12482	Q4650049	ABCA2	20	Q21115258	https://en.wikipedia.org/wiki/ABCA2
12483	Q4650049	ABCA2	20	Q21138184	https://en.wikipedia.org/wiki/ABCA2
12487	Q18030185	NOTCH4	4855	Q21124898	https://en.wikipedia.org/wiki/Notch_4
12489	Q18030189	NOVA2	4858	Q21124903	https://en.wikipedia.org/wiki/NOVA2
12492	Q18030191	NPAT	4863	Q21118878	https://en.wikipedia.org/wiki/NPAT_(gene)
12496	Q18030194	NPM1	4869	Q21117747	https://en.wikipedia.org/wiki/NPM1
12506	Q18030202	NPPC	4880	Q21111453	https://en.wikipedia.org/wiki/Natriuretic_peptide_precursor_C
12510	Q18030203	NPR1	4881	Q21105144	https://en.wikipedia.org/wiki/NPR1
12514	Q18030205	NPR2	4882	Q21105148	https://en.wikipedia.org/wiki/NPR2
12518	Q18030206	NPR3	4883	Q21105146	https://en.wikipedia.org/wiki/NPR3
12523	Q18030207	NPTX1	4884	Q21109086	https://en.wikipedia.org/wiki/NPTX1
12528	Q18030208	NPTX2	4885	Q21109079	https://en.wikipedia.org/wiki/NPTX2
12534	Q18030209	NPY1R	4886	Q21120142	https://en.wikipedia.org/wiki/Neuropeptide_Y_receptor_Y1
12535	Q18030209	NPY1R	4886	Q21139209	https://en.wikipedia.org/wiki/Neuropeptide_Y_receptor_Y1
12544	Q18030210	NPY2R	4887	Q21120144	https://en.wikipedia.org/wiki/Neuropeptide_Y_receptor_Y2
12549	Q18030212	NPY5R	4889	Q21120145	https://en.wikipedia.org/wiki/Neuropeptide_Y_receptor_Y5
12554	Q18030213	NRAP	4892	Q21121740	https://en.wikipedia.org/wiki/NRAP
12557	Q18030215	NRAS	4893	Q21126947	https://en.wikipedia.org/wiki/Neuroblastoma_RAS_viral_oncogene_homolog
12563	Q18030216	NRCAM	4897	Q21137141	https://en.wikipedia.org/wiki/NRCAM
12568	Q18031733	SSTR4	6754	Q21127277	https://en.wikipedia.org/wiki/Somatostatin_receptor_4
12573	Q18031734	SSTR5	6755	Q21127279	https://en.wikipedia.org/wiki/Somatostatin_receptor_5
12579	Q18031735	SSX1	6756	Q21107954	https://en.wikipedia.org/wiki/SSX1
12582	Q18031737	SSX5	6758	Q21105300	https://en.wikipedia.org/wiki/SSX5
12585	Q18031738	SSX4	6759	Q21135705	https://en.wikipedia.org/wiki/SSX4_(gene)
12588	Q4650050	ABCA3	21	Q21115257	https://en.wikipedia.org/wiki/ABCA3
12593	Q4650095	ABCG2	9429	Q21113683	https://en.wikipedia.org/wiki/ABCG2
12594	Q4650095	ABCG2	9429	Q21146831	https://en.wikipedia.org/wiki/ABCG2
12608	Q5204554	DCTN5	84516	Q21132199	https://en.wikipedia.org/wiki/DCTN5
12614	Q5205018	DHH	50846	Q5264074	https://en.wikipedia.org/wiki/Desert_hedgehog_(protein)
12619	Q5251459	DEFB1	1672	Q21171036	https://en.wikipedia.org/wiki/Beta_defensin_1
12624	Q5260069	DGUOK	1716	Q21101098	https://en.wikipedia.org/wiki/DGUOK
12630	Q5262711	DPT	1805	Q21130086	https://en.wikipedia.org/wiki/Dermatopontin
12637	Q5264645	DSG2	1829	Q21108549	https://en.wikipedia.org/wiki/Desmoglein-2
12642	Q5265310	DSTN	11034	Q22677270	https://en.wikipedia.org/wiki/Destrin
12647	Q5276446	DPYS	1807	Q21140828	https://en.wikipedia.org/wiki/DPYS
12648	Q5276446	DPYS	1807	Q21173259	https://en.wikipedia.org/wiki/DPYS
12662	Q5323892	EPN2	22905	Q21204200	https://en.wikipedia.org/wiki/EPN2
12669	Q5381411	EVPL	2125	Q21137391	https://en.wikipedia.org/wiki/Envoplakin
12670	Q5381411	EVPL	2125	Q21207348	https://en.wikipedia.org/wiki/Envoplakin
12678	Q5382384	EFNA5	1946	Q21156348	https://en.wikipedia.org/wiki/Ephrin_A5
12682	Q5401840	ESRRG	2104	Q21147674	https://en.wikipedia.org/wiki/Estrogen-related_receptor_gamma
12689	Q17816589	ALAS1	211	Q21113877	https://en.wikipedia.org/wiki/ALAS1
12694	Q17816607	ALAS2	212	Q21100328	https://en.wikipedia.org/wiki/ALAS2
12696	Q17816630	ALCAM	214	Q21113038	https://en.wikipedia.org/wiki/ALCAM
12699	Q17816656	ALDH1A1	216	Q21101832	https://en.wikipedia.org/wiki/ALDH1A1
12700	Q17816656	ALDH1A1	216	Q21151882	https://en.wikipedia.org/wiki/ALDH1A1
12707	Q17816736	ALDH1B1	219	Q21101834	https://en.wikipedia.org/wiki/ALDH1B1
12709	Q17816745	ALDH1A3	220	Q21101841	https://en.wikipedia.org/wiki/ALDH1A3
12710	Q17816745	ALDH1A3	220	Q21137893	https://en.wikipedia.org/wiki/ALDH1A3
12721	Q14908060	BAMBI	25805	Q4834576	https://en.wikipedia.org/wiki/BAMBI
12725	Q14908063	SRL	6345	Q7423530	https://en.wikipedia.org/wiki/Sarcalumenin
12728	Q14908072	CALB2	794	Q5023949	https://en.wikipedia.org/wiki/Calretinin
12731	Q14908075	CFC1B	653275	Q5185852	https://en.wikipedia.org/wiki/Cripto
12735	Q14908076	CFC1	55997	Q21113057	https://en.wikipedia.org/wiki/CFC1
12740	Q14908123	SOS1	6654	Q7392096	https://en.wikipedia.org/wiki/SOS1
12745	Q14908134	NTF4	4909	Q7002766	https://en.wikipedia.org/wiki/Neurotrophin-4
12749	Q14908140	OXTR	5021	Q6590443	https://en.wikipedia.org/wiki/Oxytocin_receptor
12757	Q14908143	CSF3R	1441	Q5596820	https://en.wikipedia.org/wiki/Granulocyte_colony-stimulating_factor_receptor
12766	Q18030946	PTPRK	5796	Q21112351	https://en.wikipedia.org/wiki/PTPRK
12767	Q18030946	PTPRK	5796	Q21138987	https://en.wikipedia.org/wiki/PTPRK
12772	Q18030947	PTPRM	5797	Q21108320	https://en.wikipedia.org/wiki/PTPRM
12778	Q18030949	PTPRN	5798	Q21113618	https://en.wikipedia.org/wiki/PTPRN
12779	Q18030949	PTPRN	5798	Q21150372	https://en.wikipedia.org/wiki/PTPRN
12788	Q18030950	PTPRN2	5799	Q21123808	https://en.wikipedia.org/wiki/PTPRN2
12789	Q18030950	PTPRN2	5799	Q21137049	https://en.wikipedia.org/wiki/PTPRN2
12797	Q18030951	PTPRO	5800	Q21112355	https://en.wikipedia.org/wiki/PTPRO
12803	Q18030954	PTPRS	5802	Q21123805	https://en.wikipedia.org/wiki/PTPRS
12804	Q18030954	PTPRS	5802	Q21150971	https://en.wikipedia.org/wiki/PTPRS
12812	Q5629705	H1-4	3008	Q21133228	https://en.wikipedia.org/wiki/HIST1H1E
12813	Q5629705	H1-4	3008	Q21149456	https://en.wikipedia.org/wiki/HIST1H1E
12823	Q18032355	NSD2	7468	Q21097198	https://en.wikipedia.org/wiki/WHSC1
12827	Q18031240	RPL18	6141	Q21149779	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L18
12828	Q18031240	RPL18	6141	Q21207857	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L18
12831	Q18031241	RPL18A	6142	Q21134282	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L18a
12832	Q18031241	RPL18A	6142	Q21144150	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L18a
12835	Q18031242	RPL19	6143	Q21134209	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L19
12837	Q18031243	RPL21	6144	Q21135023	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L21
12839	Q18031245	RPL22	6146	Q21125080	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L22
12840	Q18031245	RPL22	6146	Q21141597	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L22
12847	Q18031246	RPL23A	6147	Q21133710	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L23a
12848	Q18031246	RPL23A	6147	Q21137460	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L23a
12853	Q18031248	MRPL23	6150	Q21134179	https://en.wikipedia.org/wiki/MRPL23
12854	Q18031248	MRPL23	6150	Q21149698	https://en.wikipedia.org/wiki/MRPL23
12863	Q18031249	RPL24	6152	Q21133819	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L24
12865	Q18031250	RPL26	6154	Q21134213	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L26
12866	Q18031250	RPL26	6154	Q21139743	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L26
12871	Q18031251	RPL27	6155	Q21134394	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L27
12872	Q18031251	RPL27	6155	Q21150471	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L27
12875	Q18031252	RPL30	6156	Q21133559	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L30
12876	Q18031252	RPL30	6156	Q21139149	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L30
12882	Q18031253	RPL27A	6157	Q21134212	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L27a
12884	Q18031254	RPL28	6158	Q4641656	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L28
12887	Q18031255	RPL29	6159	Q21134210	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L29
12889	Q18031256	RPL31	6160	Q4641660	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L31
12890	Q18031256	RPL31	6160	Q21150451	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L31
12895	Q18031257	RPL32	6161	Q21133432	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L32
12898	Q18031259	RPL34	6164	Q21134480	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L34
12901	Q18031260	RPL35A	6165	Q21134479	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L35a
12904	Q18031262	RPL37	6167	Q21134215	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L37
12907	Q18031263	RPL37A	6168	Q21130832	https://en.wikipedia.org/wiki/60S_ribosomal_protein_L37a
12912	Q18031739	SS18	6760	Q21116825	https://en.wikipedia.org/wiki/SS18
12913	Q18031739	SS18	6760	Q21133356	https://en.wikipedia.org/wiki/SS18
12922	Q18031742	ST5	6764	Q21122139	https://en.wikipedia.org/wiki/ST5_(gene)
12923	Q18031742	ST5	6764	Q21137443	https://en.wikipedia.org/wiki/ST5_(gene)
12928	Q18031745	ST14	6768	Q21122156	https://en.wikipedia.org/wiki/ST14
12930	Q18031748	STAR	6770	Q21107952	https://en.wikipedia.org/wiki/STAR_(gene)
12933	Q18031750	STAT2	6773	Q21156484	https://en.wikipedia.org/wiki/STAT2
12943	Q18031751	STAT5A	6776	Q21154923	https://en.wikipedia.org/wiki/STAT5A
12950	Q18031752	STAT5B	6777	Q21141761	https://en.wikipedia.org/wiki/STAT5B
12958	Q18031753	STATH	6779	Q21133294	https://en.wikipedia.org/wiki/STATH
12969	Q18031754	STAU1	6780	Q21103152	https://en.wikipedia.org/wiki/STAU1
12970	Q18031754	STAU1	6780	Q21152265	https://en.wikipedia.org/wiki/STAU1
12979	Q18031755	STC1	6781	Q21135711	https://en.wikipedia.org/wiki/STC1
12983	Q18031756	HSPA13	6782	Q21108719	https://en.wikipedia.org/wiki/STCH
12987	Q18031757	SULT1E1	6783	Q21123238	https://en.wikipedia.org/wiki/SULT1E1
12991	Q18031758	ELOVL4	6785	Q21114403	https://en.wikipedia.org/wiki/ELOVL4
12996	Q18031760	STK3	6788	Q21137583	https://en.wikipedia.org/wiki/STK3
12997	Q18031760	STK3	6788	Q21173215	https://en.wikipedia.org/wiki/STK3
13003	Q18031761	STK4	6789	Q21116513	https://en.wikipedia.org/wiki/STK4
13007	Q18031763	STK10	6793	Q21127300	https://en.wikipedia.org/wiki/STK10
13012	Q18031096	RFC1	5981	Q21127023	https://en.wikipedia.org/wiki/RFC1
13019	Q18031097	RFC2	5982	Q21117901	https://en.wikipedia.org/wiki/RFC2
13020	Q18031097	RFC2	5982	Q21137081	https://en.wikipedia.org/wiki/RFC2
13029	Q18031098	RFC3	5983	Q21127025	https://en.wikipedia.org/wiki/RFC3
13034	Q18031099	RFC4	5984	Q21127020	https://en.wikipedia.org/wiki/RFC4
13035	Q18031099	RFC4	5984	Q21151830	https://en.wikipedia.org/wiki/RFC4
13044	Q18031100	RFC5	5985	Q21123006	https://en.wikipedia.org/wiki/RFC5
13045	Q18031100	RFC5	5985	Q21140679	https://en.wikipedia.org/wiki/RFC5
13054	Q18031101	RFNG	5986	Q21123835	https://en.wikipedia.org/wiki/Beta-1,3-N-acetylglucosaminyltransferase_radical_fringe
13056	Q18031102	TRIM27	5987	Q21113658	https://en.wikipedia.org/wiki/TRIM27
13061	Q18031105	RFX1	5989	Q21123814	https://en.wikipedia.org/wiki/RFX1
13066	Q18031107	RFX2	5990	Q21123815	https://en.wikipedia.org/wiki/RFX2
13067	Q18031107	RFX2	5990	Q21143380	https://en.wikipedia.org/wiki/RFX2
13076	Q18031108	RFX3	5991	Q21103072	https://en.wikipedia.org/wiki/RFX3
13077	Q18031108	RFX3	5991	Q21139708	https://en.wikipedia.org/wiki/RFX3
13085	Q18031109	RFX4	5992	Q21123818	https://en.wikipedia.org/wiki/RFX4
13091	Q18031111	RFX5	5993	Q21115981	https://en.wikipedia.org/wiki/RFX5
13092	Q18031111	RFX5	5993	Q21142359	https://en.wikipedia.org/wiki/RFX5
13100	Q18031112	RFXAP	5994	Q21134272	https://en.wikipedia.org/wiki/RFXAP
13104	Q18031113	RGR	5995	Q21107833	https://en.wikipedia.org/wiki/Retinal_G_protein_coupled_receptor
13111	Q18031766	AURKC	6795	Q21132140	https://en.wikipedia.org/wiki/AURKC
13112	Q18031766	AURKC	6795	Q21151992	https://en.wikipedia.org/wiki/AURKC
13115	Q18031767	SULT1A2	6799	Q21120125	https://en.wikipedia.org/wiki/SULT1A2
13119	Q18031768	STRN	6801	Q21172255	https://en.wikipedia.org/wiki/STRN
13128	Q18031771	STX1A	6804	Q7394882	https://en.wikipedia.org/wiki/STX1A
13129	Q18031771	STX1A	6804	Q21137170	https://en.wikipedia.org/wiki/STX1A
13134	Q18031772	STX3	6809	Q21174167	https://en.wikipedia.org/wiki/Syntaxin_3
13136	Q18031773	STX4	6810	Q21106672	https://en.wikipedia.org/wiki/STX4
13141	Q18031775	STX5	6811	Q21106799	https://en.wikipedia.org/wiki/STX5
13142	Q18031775	STX5	6811	Q21137527	https://en.wikipedia.org/wiki/STX5
13153	Q18031776	STXBP1	6812	Q21146018	https://en.wikipedia.org/wiki/STXBP1
13154	Q18031776	STXBP1	6812	Q21174816	https://en.wikipedia.org/wiki/STXBP1
13163	Q18031777	STXBP2	6813	Q21123912	https://en.wikipedia.org/wiki/Syntaxin_binding_protein_2
13164	Q18031777	STXBP2	6813	Q21139244	https://en.wikipedia.org/wiki/Syntaxin_binding_protein_2
13170	Q18031778	STXBP3	6814	Q21134413	https://en.wikipedia.org/wiki/Syntaxin_binding_protein_3
13174	Q18031780	SULT1A1	6817	Q21122138	https://en.wikipedia.org/wiki/SULT1A1
13179	Q18031781	SULT1A3	6818	Q21122137	https://en.wikipedia.org/wiki/SULT1A3
13180	Q18031781	SULT1A3	6818	Q21172818	https://en.wikipedia.org/wiki/SULT1A3
13185	Q18031782	SULT1C2	6819	Q21122128	https://en.wikipedia.org/wiki/SULT1C2
13186	Q18031782	SULT1C2	6819	Q21137283	https://en.wikipedia.org/wiki/SULT1C2
13192	Q18031783	SULT2B1	6820	Q21113779	https://en.wikipedia.org/wiki/SULT2B1
13195	Q18031784	SULT2A1	6822	Q4907664	https://en.wikipedia.org/wiki/Bile_salt_sulfotransferase
13199	Q18031787	SUPT4H1	6827	Q21135689	https://en.wikipedia.org/wiki/SUPT4H1
13204	Q18031788	SUPT5H	6829	Q21134455	https://en.wikipedia.org/wiki/SUPT5H
13208	Q18031790	SUPT6H	6830	Q21112360	https://en.wikipedia.org/wiki/SUPT6H
13211	Q18032654	KCNAB1	7881	Q21107840	https://en.wikipedia.org/wiki/KCNAB1
13212	Q18032654	KCNAB1	7881	Q21140645	https://en.wikipedia.org/wiki/KCNAB1
13218	Q18032655	SLBP	7884	Q21124499	https://en.wikipedia.org/wiki/SLBP
13219	Q18032655	SLBP	7884	Q21137018	https://en.wikipedia.org/wiki/SLBP
13220	Q18032655	SLBP	7884	Q21152282	https://en.wikipedia.org/wiki/SLBP
13227	Q18032657	ST8SIA4	7903	Q21136052	https://en.wikipedia.org/wiki/ST8SIA4
13231	Q18032658	REEP5	7905	Q21119353	https://en.wikipedia.org/wiki/REEP5
13236	Q18032659	DEK	7913	Q21115749	https://en.wikipedia.org/wiki/DEK_(gene)
13240	Q18032662	ALDH5A1	7915	Q21126464	https://en.wikipedia.org/wiki/Aldehyde_dehydrogenase_5_family,_member_A1
13243	Q18032663	PRRC2A	7916	Q21132121	https://en.wikipedia.org/wiki/BAT2
13247	Q18032664	BAG6	7917	Q21115436	https://en.wikipedia.org/wiki/HLA-B_associated_transcript_3
13250	Q18032665	GPANK1	7918	Q21116973	https://en.wikipedia.org/wiki/BAT4
13256	Q18032666	DDX39B	7919	Q21102336	https://en.wikipedia.org/wiki/BAT1
13257	Q18032666	DDX39B	7919	Q21136965	https://en.wikipedia.org/wiki/BAT1
13262	Q18032667	ABHD16A	7920	Q21104726	https://en.wikipedia.org/wiki/BAT5
13264	Q18032668	SLC39A7	7922	Q21106983	https://en.wikipedia.org/wiki/Zinc_transporter_SLC39A7
13265	Q18032668	SLC39A7	7922	Q21149634	https://en.wikipedia.org/wiki/Zinc_transporter_SLC39A7
13271	Q18032669	HSD17B8	7923	Q21117491	https://en.wikipedia.org/wiki/HSD17B8
13274	Q18032672	OR2H2	7932	Q21120319	https://en.wikipedia.org/wiki/OR2H2
13284	Q18032674	NELFE	7936	Q21112969	https://en.wikipedia.org/wiki/RDBP
13285	Q18032674	NELFE	7936	Q21141167	https://en.wikipedia.org/wiki/RDBP
13296	Q18032675	LST1	7940	Q21119366	https://en.wikipedia.org/wiki/LST1
13297	Q18032675	LST1	7940	Q21142020	https://en.wikipedia.org/wiki/LST1
13309	Q18032676	PLA2G7	7941	Q21172271	https://en.wikipedia.org/wiki/Lipoprotein-associated_phospholipase_A2
13312	Q18031114	RGS1	5996	Q21174785	https://en.wikipedia.org/wiki/RGS1
13321	Q18031115	RGS2	5997	Q21150901	https://en.wikipedia.org/wiki/RGS2
13322	Q18031115	RGS2	5997	Q21173838	https://en.wikipedia.org/wiki/RGS2
13340	Q18031116	RGS3	5998	Q21134269	https://en.wikipedia.org/wiki/RGS3
13341	Q18031116	RGS3	5998	Q21143492	https://en.wikipedia.org/wiki/RGS3
13342	Q18031116	RGS3	5998	Q21149627	https://en.wikipedia.org/wiki/RGS3
13361	Q18031117	RGS7	6000	Q21150993	https://en.wikipedia.org/wiki/RGS7
13362	Q18031117	RGS7	6000	Q21174780	https://en.wikipedia.org/wiki/RGS7
13374	Q18031119	RGS10	6001	Q21158721	https://en.wikipedia.org/wiki/RGS10
13383	Q18031120	RGS12	6002	Q21143208	https://en.wikipedia.org/wiki/RGS12
13384	Q18031120	RGS12	6002	Q21158717	https://en.wikipedia.org/wiki/RGS12
13397	Q18031121	RGS13	6003	Q21133965	https://en.wikipedia.org/wiki/RGS13
13405	Q18031122	RGS16	6004	Q21158719	https://en.wikipedia.org/wiki/RGS16
13410	Q18031123	RHAG	6005	Q21125069	https://en.wikipedia.org/wiki/RHAG
13415	Q18032762	MKKS	8195	Q21105444	https://en.wikipedia.org/wiki/MKKS
13416	Q18032762	MKKS	8195	Q21141121	https://en.wikipedia.org/wiki/MKKS
13425	Q18032764	NRIP1	8204	Q21111465	https://en.wikipedia.org/wiki/NRIP1
13426	Q18032764	NRIP1	8204	Q21151393	https://en.wikipedia.org/wiki/NRIP1
13436	Q18032765	CHAF1B	8208	Q21116949	https://en.wikipedia.org/wiki/CHAF1B
13443	Q18032766	GATD3	8209	Q21131410	https://en.wikipedia.org/wiki/GATD3A
13444	Q18032766	GATD3	8209	Q21148637	https://en.wikipedia.org/wiki/GATD3A
13455	Q18032767	DGCR6	8214	Q21141315	https://en.wikipedia.org/wiki/DGCR6
13456	Q18032767	DGCR6	8214	Q21201705	https://en.wikipedia.org/wiki/DGCR6
13466	Q18032769	LZTR1	8216	Q21122350	https://en.wikipedia.org/wiki/LZTR1
13471	Q18032773	ESS2	8220	Q21112177	https://en.wikipedia.org/wiki/DGCR14
13477	Q18032774	SYN3	8224	Q21125280	https://en.wikipedia.org/wiki/SYN3
13481	Q18032775	GTPBP6	8225	Q21106263	https://en.wikipedia.org/wiki/GTPBP6
13485	Q18032776	PUDP	8226	Q21428392	https://en.wikipedia.org/wiki/HDHD1A
13489	Q18032777	AKAP17A	8227	Q21105071	https://en.wikipedia.org/wiki/SFRS17A
13492	Q18032779	ZRSR2	8233	Q21112520	https://en.wikipedia.org/wiki/ZRSR2
13495	Q18032780	USP11	8237	Q21109597	https://en.wikipedia.org/wiki/USP11
13497	Q18032781	USP9X	8239	Q21118246	https://en.wikipedia.org/wiki/USP9X
13499	Q18032782	RBM10	8241	Q21116364	https://en.wikipedia.org/wiki/RBM10
13500	Q18032782	RBM10	8241	Q21136939	https://en.wikipedia.org/wiki/RBM10
13507	Q18032784	KDM5C	8242	Q21114793	https://en.wikipedia.org/wiki/KDM5C
13510	Q18032787	NAA10	8260	Q21112511	https://en.wikipedia.org/wiki/N-alpha-acetyltransferase_10
13513	Q18031791	SUPV3L1	6832	Q21108924	https://en.wikipedia.org/wiki/SUPV3L1
13516	Q18031792	ABCC8	6833	Q21113671	https://en.wikipedia.org/wiki/ABCC8
13517	Q18031792	ABCC8	6833	Q21137888	https://en.wikipedia.org/wiki/ABCC8
13521	Q18031793	SURF1	6834	Q21108425	https://en.wikipedia.org/wiki/SURF1
13526	Q18031795	SURF4	6836	Q21115746	https://en.wikipedia.org/wiki/SURF4
13530	Q18031796	MED22	6837	Q21118697	https://en.wikipedia.org/wiki/MED22
13531	Q18031796	MED22	6837	Q21141221	https://en.wikipedia.org/wiki/MED22
13537	Q18031797	SURF6	6838	Q21123916	https://en.wikipedia.org/wiki/SURF6
13541	Q18031798	SUV39H1	6839	Q21116736	https://en.wikipedia.org/wiki/SUV39H1
13546	Q18031799	SVIL	6840	Q21134439	https://en.wikipedia.org/wiki/SVIL
13553	Q18031800	VAMP1	6843	Q21157951	https://en.wikipedia.org/wiki/VAMP1
13558	Q18031801	VAMP2	6844	Q21156571	https://en.wikipedia.org/wiki/VAMP2
13562	Q18031802	VAMP7	6845	Q21154289	https://en.wikipedia.org/wiki/SYBL1
13567	Q18031804	SYCP1	6847	Q21134314	https://en.wikipedia.org/wiki/SYCP1
13568	Q18031804	SYCP1	6847	Q21143483	https://en.wikipedia.org/wiki/SYCP1
13579	Q18031806	SYN1	6853	Q21125281	https://en.wikipedia.org/wiki/Synapsin_I
